PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127802	1474830902477	1474830902586	f	70
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127835	1474830902586	1474830902672	o	79
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127840	1474830902672	1474830902771	r	82
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127844	1474830902941	1474830903053	d	68
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127847	1474830903084	1474830903172	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127849	1474830903297	1474830903422	h	72
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127881	1474830903390	1474830903558	a	65
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127882	1474830903505	1474830903641	s	83
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127886	1474830903605	1474830903720	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127890	1474830904166	1474830904271	y	89
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127893	1474830904271	1474830904405	e	69
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127903	1474830904356	1474830904470	t	84
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127906	1474830904434	1474830904507	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127912	1474830904585	1474830904714	t	84
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127955	1474830904714	1474830904858	p	79
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127916	1474830904790	1474830904842	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127956	1474830905212	1474830905277	BKSP	8
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127958	1474830905363	1474830905465	BKSP	8
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127960	1474830905414	1474830905543	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127962	1474830905637	1474830905771	p	80
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127964	1474830905802	1474830905892	r	82
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127966	1474830905907	1474830906026	o	79
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112127968	1474830906061	1474830906193	v	86
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128007	1474830906158	1474830906312	e	69
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128008	1474830906249	1474830906343	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128010	1474830906877	1474830906975	h	72
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128012	1474830907022	1474830907109	i	73
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128014	1474830907202	1474830907265	m	77
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128016	1474830907280	1474830907391	e	69
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128040	1474830907870	1474830908013	s	83
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128041	1474830907944	1474830908060	e	69
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128042	1474830908091	1474830908178	l	76
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128043	1474830908209	1474830908324	f	70
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128044	1474830908745	1474830908861	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128105	1474830908861	1474830908970	a	65
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128108	1474830909177	1474830909325	s	83
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128111	1474830910649	1474830910732	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128115	1474830910732	1474830910845	a	65
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128127	1474830910812	1474830910881	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128130	1474830911149	1474830911346	SHIFT	16
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128135	1474830911244	1474830911346	F	70
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128140	1474830911424	1474830911530	a	65
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128150	1474830911530	1474830911598	n	78
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128155	1474830911630	1474830911734	t	84
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128183	1474830911698	1474830911886	a	65
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128186	1474830911858	1474830911993	s	83
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128188	1474830912072	1474830912194	y	89
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128191	1474830912194	1474830912282	 	32
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128194	1474830912422	1474830912576	p	80
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128196	1474830912638	1474830912731	l	76
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128206	1474830912731	1474830912882	a	65
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128208	1474830912831	1474830912927	y	89
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128211	1474830913036	1474830913198	e	69
217466	2359950	Bradford has yet to prove himself as a Fantasy player.	Bradford has yet to prove himeself as a Fantasy player	112128214	1474830913146	1474830913216	r	82
217466	2359964	She has absolutely everything.	She has absolutely everything	112128407	1474830916629	1474830917336	SHIFT	16
217466	2359964	She has absolutely everything.	She has absolutely everything	112128406	1474830917241	1474830917320	S	83
217466	2359964	She has absolutely everything.	She has absolutely everything	112128410	1474830917476	1474830917538	h	72
217466	2359964	She has absolutely everything.	She has absolutely everything	112128412	1474830917538	1474830917602	e	69
217466	2359964	She has absolutely everything.	She has absolutely everything	112128413	1474830917618	1474830917717	 	32
217466	2359964	She has absolutely everything.	She has absolutely everything	112128414	1474830917717	1474830917787	h	72
217466	2359964	She has absolutely everything.	She has absolutely everything	112128436	1474830917787	1474830918003	a	65
217466	2359964	She has absolutely everything.	She has absolutely everything	112128441	1474830917931	1474830918061	s	83
217466	2359964	She has absolutely everything.	She has absolutely everything	112128443	1474830918034	1474830918135	 	32
217466	2359964	She has absolutely everything.	She has absolutely everything	112128446	1474830918197	1474830918301	a	65
217466	2359964	She has absolutely everything.	She has absolutely everything	112128449	1474830918348	1474830918420	b	66
217466	2359964	She has absolutely everything.	She has absolutely everything	112128502	1474830918512	1474830918587	s	83
217466	2359964	She has absolutely everything.	She has absolutely everything	112128503	1474830918712	1474830918803	o	79
217466	2359964	She has absolutely everything.	She has absolutely everything	112128504	1474830918881	1474830918972	l	76
217466	2359964	She has absolutely everything.	She has absolutely everything	112128505	1474830919566	1474830919655	u	85
217466	2359964	She has absolutely everything.	She has absolutely everything	112128506	1474830919670	1474830919801	t	84
217466	2359964	She has absolutely everything.	She has absolutely everything	112128648	1474830919826	1474830919920	e	69
217466	2359964	She has absolutely everything.	She has absolutely everything	112128649	1474830921113	1474830921182	l	76
217466	2359964	She has absolutely everything.	She has absolutely everything	112128652	1474830921157	1474830921221	t	84
217466	2359964	She has absolutely everything.	She has absolutely everything	112128654	1474830921221	1474830921338	 	32
217466	2359964	She has absolutely everything.	She has absolutely everything	112128657	1474830922254	1474830922323	BKSP	8
217466	2359964	She has absolutely everything.	She has absolutely everything	112128663	1474830922402	1474830922473	BKSP	8
217466	2359964	She has absolutely everything.	She has absolutely everything	112128669	1474830922543	1474830922639	BKSP	8
217466	2359964	She has absolutely everything.	She has absolutely everything	112128675	1474830923849	1474830923941	l	76
217466	2359964	She has absolutely everything.	She has absolutely everything	112128713	1474830923886	1474830923965	y	89
217466	2359964	She has absolutely everything.	She has absolutely everything	112128715	1474830923943	1474830924055	 	32
217466	2359964	She has absolutely everything.	She has absolutely everything	112128717	1474830924731	1474830924888	e	69
217466	2359964	She has absolutely everything.	She has absolutely everything	112128722	1474830924958	1474830925077	v	86
217466	2359964	She has absolutely everything.	She has absolutely everything	112128727	1474830925041	1474830925214	e	69
217466	2359964	She has absolutely everything.	She has absolutely everything	112128742	1474830925173	1474830925306	r	82
217466	2359964	She has absolutely everything.	She has absolutely everything	112128746	1474830925306	1474830925379	y	89
217466	2359964	She has absolutely everything.	She has absolutely everything	112128749	1474830925410	1474830925524	t	84
217466	2359964	She has absolutely everything.	She has absolutely everything	112128752	1474830925524	1474830925644	h	72
217466	2359964	She has absolutely everything.	She has absolutely everything	112128759	1474830925609	1474830925750	i	73
217466	2359964	She has absolutely everything.	She has absolutely everything	112128757	1474830925723	1474830925828	n	78
217466	2359964	She has absolutely everything.	She has absolutely everything	112128761	1474830925794	1474830925877	g	71
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128918	1474830928510	1474830928862	SHIFT	16
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128921	1474830928782	1474830928862	M	77
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128925	1474830928943	1474830929029	y	89
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128927	1474830929014	1474830929112	 	32
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128989	1474830929174	1474830929257	v	86
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128930	1474830929198	1474830929246	c	67
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128992	1474830929257	1474830929331	o	79
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128995	1474830929635	1474830929681	BKSP	8
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128997	1474830929777	1474830929830	BKSP	8
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112128999	1474830929926	1474830929998	BKSP	8
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129002	1474830930317	1474830930469	c	67
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129005	1474830930444	1474830930561	o	79
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129006	1474830930561	1474830930631	m	77
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129011	1474830930709	1474830930796	m	77
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129007	1474830930796	1474830930934	e	69
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129009	1474830930881	1474830930974	n	78
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129012	1474830930993	1474830931142	t	84
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129014	1474830931096	1474830931230	s	83
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129039	1474830931182	1474830931289	 	32
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129043	1474830931305	1474830931454	a	65
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129048	1474830931428	1474830931589	r	82
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129052	1474830931545	1474830931646	e	69
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129055	1474830931599	1474830931744	 	32
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129059	1474830931759	1474830931934	i	73
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129076	1474830931863	1474830932000	n	78
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129079	1474830931934	1474830932047	 	32
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129083	1474830932157	1474830932295	f	70
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129088	1474830932423	1474830932531	u	85
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129094	1474830932610	1474830932714	s	83
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129100	1474830932824	1474830932947	c	67
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129130	1474830933005	1474830933130	h	72
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129134	1474830933146	1474830933264	a	65
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129137	1474830933685	1474830933796	BKSP	8
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129140	1474830933859	1474830933986	i	73
217466	2359977	My comments are in fuschia.	My comments are in fuschia	112129142	1474830933920	1474830933986	a	65
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129264	1474830937237	1474830938121	SHIFT	16
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129262	1474830938026	1474830938089	O	79
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129266	1474830938183	1474830938272	n	78
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129268	1474830938319	1474830938523	c	67
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129272	1474830938451	1474830938550	e	69
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129299	1474830938523	1474830938636	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129300	1474830938651	1474830938769	c	67
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129301	1474830938925	1474830939022	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129302	1474830939022	1474830939121	s	83
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129303	1474830939199	1474830939318	t	84
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129305	1474830939287	1474830939429	a	65
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129356	1474830939404	1474830939573	t	84
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129359	1474830939522	1474830939637	e	69
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129363	1474830939812	1474830939905	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129367	1474830940077	1474830940124	p	79
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129369	1474830940785	1474830940889	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129372	1474830940936	1474830941070	w	87
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129413	1474830941050	1474830941123	n	78
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129414	1474830941293	1474830941388	e	69
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129416	1474830941467	1474830941574	d	68
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129418	1474830942205	1474830942325	,	188
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129420	1474830942260	1474830942358	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129424	1474830942389	1474830942575	SHIFT	16
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129482	1474830942483	1474830942575	T	84
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129484	1474830942687	1474830942782	e	69
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129488	1474830942744	1474830942849	l	76
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129491	1474830943359	1474830943457	e	69
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129493	1474830943804	1474830943911	c	67
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129528	1474830943860	1474830943953	o	79
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129531	1474830944365	1474830944461	m	77
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129534	1474830944403	1474830944508	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129537	1474830944605	1474830944678	i	73
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129541	1474830944678	1474830944775	s	83
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129546	1474830944806	1474830944910	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129604	1474830944892	1474830945021	n	78
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129607	1474830944977	1474830945104	o	79
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129610	1474830945104	1474830945197	w	87
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129613	1474830945161	1474830945276	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129616	1474830945734	1474830945811	a	65
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129619	1474830946178	1474830946344	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129621	1474830946631	1474830946774	h	72
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129652	1474830946751	1474830946880	l	76
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129654	1474830946830	1474830946912	a	65
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129656	1474830947231	1474830947313	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129657	1474830947363	1474830947477	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129658	1474830947477	1474830947558	a	65
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129659	1474830947515	1474830947613	l	76
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129660	1474830947659	1474830947733	d	68
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129734	1474830947698	1474830947840	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129737	1474830947871	1474830948030	o	79
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129740	1474830948046	1474830948146	w	87
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129743	1474830948741	1474830948781	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129748	1474830948876	1474830948932	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129751	1474830949010	1474830949077	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129753	1474830949140	1474830949244	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129755	1474830949765	1474830949863	f	70
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129756	1474830949941	1474830950093	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129757	1474830950189	1474830950297	o	79
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129763	1474830950328	1474830950462	w	87
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129766	1474830950462	1474830950548	n	78
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129768	1474830950611	1474830950744	e	69
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129769	1474830950744	1474830950847	d	68
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129771	1474830950862	1474830950949	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129839	1474830951609	1474830951717	b	66
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129841	1474830951668	1474830951781	y	89
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129843	1474830951781	1474830951898	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129845	1474830951898	1474830951983	t	84
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129847	1474830952092	1474830952237	w	87
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129860	1474830952214	1474830952336	o	79
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129864	1474830952284	1474830952430	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129867	1474830952477	1474830952612	a	65
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129872	1474830952697	1474830952862	m	77
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129878	1474830952814	1474830952986	e	69
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129906	1474830952916	1474830953068	r	82
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129908	1474830953083	1474830953204	i	73
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129912	1474830953204	1474830953349	c	67
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129916	1474830953310	1474830953424	a	65
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129919	1474830953505	1474830953608	n	78
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129921	1474830953640	1474830953695	s	83
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129973	1474830954148	1474830954194	BKSP	8
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129975	1474830954540	1474830954643	 	32
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129977	1474830954884	1474830955021	c	67
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129979	1474830954975	1474830955076	o	79
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129982	1474830955167	1474830955244	m	77
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129985	1474830955259	1474830955430	p	80
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129993	1474830955375	1474830955508	a	65
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129995	1474830955570	1474830955722	n	78
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112129998	1474830955722	1474830955844	i	73
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112130001	1474830955779	1474830955880	e	69
217466	2359983	Once state owned, Telecom is now half owned by two American companies.	Once state owned, Telecom is now half owned by two american companies	112130004	1474830955844	1474830955958	s	83
217466	2359998	Need anything from Target?	Need anything from target?	112130105	1474830958400	1474830959016	SHIFT	16
217466	2359998	Need anything from Target?	Need anything from target?	112130106	1474830958956	1474830959016	N	78
217466	2359998	Need anything from Target?	Need anything from target?	112130107	1474830959123	1474830959180	e	69
217466	2359998	Need anything from Target?	Need anything from target?	112130108	1474830959276	1474830959332	e	69
217466	2359998	Need anything from Target?	Need anything from target?	112130109	1474830959426	1474830959529	d	68
217466	2359998	Need anything from Target?	Need anything from target?	112130110	1474830959892	1474830959985	 	32
217466	2359998	Need anything from Target?	Need anything from target?	112130132	1474830960009	1474830960132	a	65
217466	2359998	Need anything from Target?	Need anything from target?	112130136	1474830960114	1474830960181	n	78
